record_id,given_name,family_name,DOB,sex,phone_number,household_street_address,household_zip,parent_given_name,parent_family_name,parent_email
19437609,ZACH AUSTIN,LAROCQUE,2010-09-01,M,7203794431,7480 DAKIN ST APT H202,80221-6927,LOU YOUNG-IL,LAROCQU,LAROCQUE.LOU245@MEDIEVALITIS.COM
19439967,JAKE ELIOT,THERIAULT,2014-07-18,M,3034209962,4069 ARGONNE ST,80249-7247,MONROE DEAN,THERIAULT,MATOART@INTERIA.ORG
19441287,EMMA ELENA,GILBERT,2010-08-22,F,3036938832,3825 S EVANSTON ST,80014-4009,JUDD JUSTIN,GILBERT,APAVON@STUDENTSFORLIBERTY.ORG
19439757,JEFFERY NOAH,WALKER,2014-03-20,M,3036505720,4065 BENTON ST,80212-7241,SAMANTHA*JESSIKA,DIEDERICH,BEARTONGART@GMAIL.COM
19442382,RACHEL OLIVE,BOWYER,2012-04-21,F,3033550457,7285 S UPHAM CT,80128-4765,DARON KEELYN,BOWYER,KEE.BOWYER@DONADORA.ORG
19441236,EMMA NERISSA,SPENCE,2012-01-18,F,3038416377,182 S SAULSBURY ST,80226-7315,EMIN NORHAD,SPENCE,SPENCE.NORHA64@IBMICOMPETENCE.COM
19438140,TORIE LYNN,HUDDLESTON,2009-04-11,F,3037309373,16074 COLUMBINE ST,80602-7717,EUGENE SAMUEL 'SAM',HUDDLESTON,SAM_HUDDLESON@GMAIL.COM
19437934,* VANESSA,REYNOLDS,2014-08-09,F,7203284560,11091 SHADOWBROOK CIR,80130-6934,REYNOLDS,VICTOR,HOLLING0806@GMAIL.COM
19441815,BLAKE TROY,TYRELL,2012-08-19,M,3032557915,634 S QUENTIN ST,80012-2344,JEROME EDEN,NELSON,BFN@BABYFNELSON.COM
19443414,EMILY ALMA,GUTIERREZ,2010-02-26,F,3039853856,8000 W CRESTLINE AVE APT 313,80123-1288,JUANFRAN CALEB,GUTIERREZ,ETRANSFER_SUPPORT@INTERAC.EDU
19442424,BRENDEN ROHAN,REILLY,2010-08-18,M,3039974554,2454 S GIBRALTAR WAY,80013-4628,SHI SYNNE,FOSSUM,SYN.FOSSUM@FACHENTOBOSS.COM
19442112,ALLISON VALENTINE,PANKOFF,2014-01-30,F,3034502582,3275 ALKIRE WAY,80401-1658,JULIA W,PANKOFF,COMUNICACION@MOGAN.ORG
19443810,TUNDE AGNES,SOLANO,2009-07-26,F,3034100266,4218 NAVAJO ST,80211-2532,W JOZSEF,SOLANO,HBOLANOS@NPR.ORG
19443732,CRUZ ALEXIS,MARTEL,2011-02-04,M,3036540386,59550 E COUNTY ROAD 2,80136-9403,GARDNER JUDE,DUFOUR,PREPAREDNESS@NACCHO.ORG
19439799,ELIZABETH LYNN,CLARK,2001-01-02,F,3036631978,4890 MEREDITH WAY APT 201,80303-9110,LILY-ROSE,CLARK,ROSE79@RADIOVL.NET
19439442,DEREK MAXIMILLIAN,CHAPMAN,2001-05-02,M,3036553063,164 S 35TH ST,80305-5435,LIZZIE ALISON ALISON,CHAPMAN,E.CHAPMAN@SPECTRESCIENCE.EDU
19439223,PAUL BRANDON,CARLISLE,2012-11-27,M,3039328298,11288 W 27TH AVE,80215-7107,FRANK JERRARD,STACK,CORNERBETTIPS@GMAIL.COM
19442871,ALFONSO KEVIN,SIFUENTES,2009-04-04,M,3034573692,59 BEAVER WAY,80304-0410,MATIAS ALPHONS,SIFUENTES,
19443567,VINCENT NAZARIO,PADILLA,2011-06-27,M,3036806929,11233 BENTON CT,80020-6808,DELIA DANNA,PADILLA,DEPORTES@RADIOLAISLA.COM
19440537,MADISON LIDIA,DAYHOFF,2011-01-01,F,3039221193,5058 S NELSON ST APT C,80127-7938,SILKE ANNELI,GARDNER,ELENARZPILSE@RAMBLER.COM
19438710,ASHLEY MYRA,HAZELL,2014-07-11,F,7203286398,14241 W 86TH PL,80303-1871,PATRICK,HAZEL-RIGBY,SM4MAFIA@GMAIL.COM
19439279,GEMMA JOLENE,PEARSON,2006-09-25,F,7208869172,11842 W 36TH PL,80033-5325,FRAMK XXX,[''],MGSPORTSINFO@GMAIL.COM
19440849,AJ QUINN,JORDAN,2014-03-21,M,3035432355,6270 E 122ND DR,80602-9679,ROD HEDLEY,JORDAN,AJJORDAN@AJJORDAN.EDU
19443162,WENDY GABRIELA,MIRANDA,2011-06-29,F,3039481446,5555 BEDFORD CT,80239-3742,MELANIA NINA,MIRANDA,EUXELA@EMISORASUNIDAS.COM
19440786,MADISON LILY,REED,2012-06-07,F,3037069967,5266 E 119TH PL,80233-6416,JERRARD EBENEZER,REED,RJARRAR@CSUFRESNO.EDU
19438002,JENNA JENNA,NORA CHURCHILL,2012-11-02,F,3034609767,6880 W 91ST CT APT 2302,80021-5614,MRS. EUNICE,CHURCHILL,KILLERKANEBEATS@GMAIL.COM
19438324,KEENAN PETROS,COWGER ROLLINGS,2011-12-11,M,,UNKNOWN,80305-6052,ISAIAH,COWGER ROLLINGS,COWGERL90@GMAIL.COM
19442577,ELIAS OSVALDO,MEJIA,2014-04-26,M,3039974730,22959 E SMOKY HILL RD APT A201,80015-6704,SOPHIA ELIZABETH,MEJIA,SOPHIE@ZEST.COM
19439949,DANIELLE DAVIDA,POURIER,2011-09-24,F,3037945302,5083 DURHAM CT,80239-6455,SHIRLEY ELIZA,KRIER,EEBAILEY@IU.EDU
19438886,ALLYSON NATALI,OLSON,2014-11-26,F,3036224519,372 PARK HOUSE RD   UNIT 4,80815-6262,KEVIN EGON,OLSON,LEMESHEV.ALEX@HOTMAIL.COM
19438432,HOLDEN MATHIAS,HAUN,2009-08-08,M,3298819,832 FRASER   STREET,80017-3172,MARI ANNE,JURGENSMEIER,THAHIKER@GMAIL.COM
19439587,JANELLE A,MARTIN,2008-09-19,F,3039737370,13 W HAMPTON ST,80516-2645,KIMBERLY-GLORIA,MARTIN,LADY_KALIA24@HOTMAIL.COM
19443696,BRIGITTE MAVIS,POUTIER,2014-04-07,F,3036226733,5229 DAKOTA AVE,80104-8540,CRISPIN WALDO,LAMAR,DEPORTES@CNBAJAMAR.ORG
19441737,DOMINICK MICHAEL,BIGGS,2013-12-23,M,,5720 W WARREN AVE APT 9,80227-3936,DEL DEAN,BIGGS,COMERCIAL@BIGVIDEO.NET
19439410,NORAH AMAYA,KHAN,2015-01-10,F,3036445964,26 EMERY WAY APT 25,80501-1559,AMIRA ANISAH,KHAN,AMIRA@KHAN.COM
19440708,PAIGE YVONNE,BOSZHARDT,2012-10-11,F,3036995769,1201 W THORNTON PKWY LOT 230,80260-7925,PETRA LISELOTTE,STOCKINGER,ANITA@PAPERANDIRONBOOKING.COM
19438632,EMILY,SPICER-,2010-07-13,F,7203289653,4892 S ZEPHYR ST,80123-4621,DALEY MNU,DR. COLLINS SPICE,CYNTHIA.SPICER@GMAIL.COM
19438374,THOMAS MNU,PORRAS,2009-06-13,M,3032201858,6505|S|RACE|CIR,80121-2700,LOURDES|JIMENA,PORRAS,JI.GONZALEZ PORRAS@COINFORALL.COM
19440528,GRANT MARTIN,POSSEHL,2010-05-27,M,3034705274,5535 BRENTWOOD ST,80002-3011,MAXIMILIAN ALFRED,POSSEHL,GBELAND@LAPRESSE.ORG
19442496,CHRISTOPHER ANGEL,CORONA,2010-06-09,M,3034515876,5630 S OURAY ST,80015-4011,MIGUEL ANGEL RAUL,GALINDO,
19442103,BULAT DAVID,BRODSKY,2014-04-19,M,3034127185,1037 HANOVER ST,80010-3952,KARP MALIK,BRODSKY,MAL.BRODSKY@PCLWORLD.NET
19438920,KELSEY JANA,PHARIS,2012-02-25,F,3034131952,2800B SOUTH SUNDOWN LN,80303-1741,ERIC JARLATH MCCORM,DALEY,MANNEKE.RUSLIM@GMAIL.COM
19440624,AMANDA LISA,SCHICKER,2011-03-07,F,,4100 QUAY ST,80033-4958,UBAID BASSAM,ASIF,ZAINAB@DAVIDANDRADCLIFFE.COM
19440633,CARL OTTO,REIBER,2010-04-08,M,3036970645,8358 COLONIAL DR,80124-9710,PATRICK NORBERT,REIBER,PATRICK@NEEMACBO.ORG
19439133,ADAM JASON,KELLEY,2016-12-04,M,3038054914,3010 BRAEBURN WAY,80126-7587,X,KELLEY,THUYMUSICBOOKING@GMAIL.COM
19439562,JULIUS RAINER,STORM,2005-03-22,M,3039370291,9850 FEDERAL BLVD LOT 124,80260-5771,DEREK STORM,[''],SEGASPICCOLI@GMAIL.COM
19437816,ANA PAULEEN,LARA STEELY,2014-05-04,F,3038054909,13082 GRANT CIR E UNIT A,80241-3489,JENNIFER FLORENCIA,ORTIZORTIZ,FLYINANGELS@GMAIL.COM
19440657,JACOB JOHANN,HICE,2013-12-04,M,3036631978,3043 17TH AVE APT 104,80503-1655,DIETER DENNIS,HICE,JAKE@OCTIVENTERTAINMENT.COM
19443888,CHRISTINE GEORGIA,MAYBEE,2010-11-16,F,3034106606,1744 SPENCER ST,80501-7189,KELSI EVA,TAYLOR,TEXEL@STAYOKAY.COM
19443201,SERGIO DANIEL,RAMIREZ,2010-07-19,M,7203043660,17195 CARLSON DR APT 425,80134-6857,JOSE JERONIMO,RAMIREZ,
19443402,SILVIA YNES,POPOCA-GONZALEZ,2009-01-28,F,,6091 S YAMPA CT,80016-1181,MIRTA MARGARITA,POPOCA-GONZALEZ,OBI@ECHOLOCATIONTALENT.COM
19443642,KESHAWN JAHEEM,JOHNSON,2012-11-30,M,3035264947,13490 NEWTON CT,80020-5522,DANIEL MEDHANE,JOHNSON,DANIEL@TERNIO.EDU
19443834,CONNOR WIKTOR,SIMPSON,2012-06-16,M,,13300 E 7TH AVE,80011-6621,KIRAN MALACHY,SIMPSON,IMMIGRANTADVANCEMENT@BOSTON.COM
19438738,CALEB ATWA,CARR,2014-06-15,M,3037219742,4483 S    YANK ST,80465.0,SUSAN JULIET,CARR-ROMERO,THONGGUY90@GMAIL.COM
19443501,EMILY FLAVIA,CASIAS,2009-05-14,F,3033696968,2024 PIERCE ST,80214-1030,DUGURKHAN TOMAZ,CASIAS,VIKTORTARKHANOV@YANDEX.ORG
19442067,ZAHARA ZUHUR,MOHAMED,2010-01-16,F,7202429160,875 AURORA AVE,80302-7109,MARWAN MAHIR,MOHAMED,TAHAR30@MORGAN.EDU
19443222,ULISES ADAN,CERVANTES PRADO,2014-07-04,M,3037977618,4462 S HOLLAND WAY,80123-2002,HERIBERTO JUAN,CERVANTES PRADO,INQUIRIES@NTENTERTAINMENTGROUP.COM
19441632,KIMBERLY ALMA,LEISTEN,2011-03-28,F,3038059797,1210 WARRIOR WAY,80026-1499,ELENA LEXIS,LEISTEN,ZEIST@ZEIST.ORG
19439104,JASPER B,HALLORAN,2015-04-28,M,3036520247,,00000-0000,LUCY,PIPER,MADVYPIP@GOOGLEMAIL.COM
19438030,KRISLYN NANCY,LOVE,2010-06-14,F,3033074287,10653 NUCLA ST,80022-0565,LINDSEY M.N.U.,BLAKE,LEB123@GMAIL.COM
19440567,ERIC KARL,SEIBERT,2010-07-26,M,3039733342,13315 W PROGRESS CIR APT 102,80127-4667,LOTHAR JOCHEN,KNOLL,YOURNORTHWALES@NORTHWALESLOCAL.COM
19441731,ABIGALE RACHEL,FREDERICKSON,2011-07-08,F,3039483934,17764 E DORADO AVE,80015-3087,JESSIE GEORGIANA,FREDERICKSON,GEO.FREDERICKSON@RECLAIMEDDESIGNWORKS.COM
19441392,BRENDAN SEBASTIAN,LATIMER,2014-05-12,M,3034269250,5340 E 67TH PL,80022-2436,JAY LOLA,LATIMER,MATT.HAMILTON@LATIMES.COM
19442010,LAURYN JULIET,SALL,2010-06-21,F,3032783181,5080 S IRVING ST,80110-6327,SHAWN CHANDLER,SALL,KAMSAMNIDA@KRDL.COM
19442235,CASEY RYLAN,ONEILL,2014-04-16,M,7202873760,1301 19TH ST,80401-1705,DESMOND HIGGINS,ONEILL,ARIADESMOND@PROTONMAIL.COM
19441809,KAITLYN BEVERLY,MARR,2009-10-01,F,3036906544,9160 ESTES ST,80021-4652,VALENE EDNA,MARR,INFOS@KALENEWS.ORG
19441686,DAVID SAMUEL,WILSON,2011-11-11,M,3037951211,10740 SOUTHHAVEN CIR,80126-7547,SIGURKARL MAX,WILSON,BISONBRIGADE@MINDEF.ORG
19439366,ANGELA,GRACIA,2007-07-05,F,3034005548,13599 W_23RD,80401-6802,LOPEZ GRACIA,JOHNNY MNU,YVONNEMCFADDEN@HIGHLANDRADIO.COM
19442163,RYAN MUOI,PHAN,2011-12-24,M,3033221365,1300 WILDROSE CT,80503-7520,DAU TRIEU,PHAN,
19437570,CHRISTINA MORGAN,TAYLOR AUSBUN,2010-01-12,F,3034229365,964 MARINE ST APT B,80302-6090,SCOTT WILL,TAYLOR AUSB,URBAND5GLOBAL@GMAIL.COM
19441656,KAYLA FANNY,MAJOR,2009-07-22,F,3034997383,4718 S XENOPHON ST,80465-1771,PRVOSLAV LONG,MAJOR,CONTACTE@LATINTA.ORG
19442055,REEMA KHULOOD,KHATRI,2014-09-24,F,7208869172,13698 W AMHERST PL,80228-4963,KHALIS SHAHIN,KHATRI,KHATRI.KHALI297@YFESTRI.ORG
19438170,BRITTANY HAWN SER,LNU,2012-12-30,F,7207330944,3197 GREEN HAVEN CIR,80126-7540,LARRY-DWIGHT,HAWN,LARRY.HAWN.PHONE@GMAIL.COM
19439341,ISLA LORELAI,MENDOZA BARRON,2016-06-25,F,3039337498,8312 PUMA RUN,80124-9419,CRAIG MNU,BARRON,SUPPORT@TOKENOMY.COM
19443507,MARI MERCEDES,SOLIS,2011-04-26,F,3034150695,21475 E WANDERLUST PL,80138-8810,MULAN LING,SOLIS,JOYFULFMRADIO@LIVE.COM
19443099,JEREMY BERNARDO,DOMINGUEZ,2011-09-11,M,3036830591,5231 S EMPORIA CT,80111-3668,JOSE DIEGO,DOMINGUEZ,
19438562,JORDAN TATO,LUCERO,2013-10-19,M,3036980520,11823 CANAL DR,80011-8208,AMBRE-RACHELE MNU,LUCERO,ALUCERO244@ZOHO.COM
19441503,SHELDON LENNY,VIGIL,2012-01-08,M,3037911544,2042 EMPORIA ST,80010-1102,TED JUSTIN,VIGIL,JUST.VIGIL@DOMINION.NET
19439560,F. QUINN,BEETHAM,2006-06-07,M,,1612 SARATOGA DR,80026-9036,ALAN M.N.U,BEETHAM,THINKMUSIC.PT@GMAIL.COM
19439720,ANGEL CARLOS,VILLA-ORTEGA,2016-06-26,M,3039862094,310 POTOMAC CIRCLE                   APT 632,80228-2283,JOSE ARNALDO,VILLA ORTEGA,JAVOPOKER@YAHOO.COM
19438226,NATHANIAL KHAI,NGUYEN,2011-05-17,M,3039250495,9850   SILVERMAPLE ROAD,80129.0,LANH [MIDDLE],HO,LANH_CRAFTS@OUTLOOK.COM
19438541,JASON GABE,SANCHEZ,2009-12-04,M,3039530863,5105 E 34,80232-6664,SONIA (REGNIA),SANCHEZ,
19439662,ILSA CONSUELO,GONZALEZ-TRUJILLO,2012-08-08,F,3033331758,15601  VILLAGE   CIR,80603-6968,REBECCCA ROMINA,GONZALEZ-TRUJILLO,FLOWERSBYBECKY@AOL.COM
19442934,MAREN ELIZABETH,MENDOZA,2010-07-14,F,3033663206,8641 WAGNER DR,80031-3665,MANUEL BRUNO,MENDOZA,EMANUEL.SIDEA@FOKUS.ORG
19443309,BAILEY CYNTHIA,ARRIETA,2012-08-04,F,3039380282,1050 S MONACO PKWY UNIT 8,80224-1635,MARCO JULIO CESAR,ARRIETA,INFORMES@CRUZROJACORRIENTES.ORG
19441620,MADISON ELIZA,WARWICK,2010-07-31,F,3037577630,243 E 3RD PL,80103-9755,JOHN ALGER,JOICE,SALES@JOHNNYJULIANO.COM
19441857,ARIEL FLORENCE,SMITH,2010-07-04,F,3037917585,9269 IRONWOOD WAY,80129-6432,JOY EVE,EUELL,SUPPORT@NEM.ORG
19440354,KATARYNA EDITH,RUSSOM,2009-04-24,F,,9645 W 105TH WAY,80021-3658,WALDEMAR JAN,SIEBERT,B.DEMARCO@RDS.ORG
19439758,IVAN DERICK,BROWN,2018-07-04,M,3039844590,47    ROSE LANE,80104-2600,DAVID _ERASMUS,BURKS,BRADDONR@GMAIL.COM
19439531,PAOLA SERENA,GONZALES,2019-11-15,F,3039337487,406 WHITELINE  CT,80031-2041,JEAN,SAI'Z,HECTIC2OFFICIAL@GMAIL.COM
19438828,ALLEN,SAMUEL,2010-02-24,M,,10161 CHARISSGLEN LN,80126-5528,MARYKAY GUIOMA,ROMEROJIMENEZ,MARKKAY@BOOKSFORKIDS.COM
19437789,CHASE (CHUCK) STEWART,GREEN,2014-03-10,M,3034006255,7230 S POLO RIDGE DR,80128-2506,FRANCES ANTHEA,GREEN,GREEN_THUMBFRANCES@GMAIL.COM
19437698,KAYLIN CYNTHIA,LILLARD,2012-05-03,F,3039555754,4614 FLANDERS WAY,80249.0,CARLOS MALCOLLM,PUTNA,
19438946,SYDNEY RORY,DONOVAN,2014-04-13,F,3034706110,1905 GROVE ST,80123-3719,MARK ABRACH,DONOVAN,MARKAD.ART@YAHOO.COM
19441980,COLBY MONROE,HAINES,2012-10-28,M,3036806912,7851 GRIZZLY WAY,80439-6213,EARL KIT,BIVENS,M4S4@LIVE.EDU
19439674,FRANCISCO ENRIQUE,CANALES MOYA,2008-04-11,M,3036605347,9445 AUTUMN ASH PL,80022-9431,COLTAN J,CANALES MOYA,CMOYA@GMAIL.COM
19443684,DANIELLE REBECCA,CORNELSEN,2009-12-26,F,,147 MARSHALL PL APT B,80504-1401,JUNI ROSANNA,CORNELSEN,SPORTS@CORNELLSUN.COM
19437667,KENNETH WALLA,SIPES,2010-11-11,M,3032551861,4696 E EASTMAN AVE,80222-7234,BARBARA,SIPES,SIPES.BARBA255@BYANI.NET
19439952,REANNA MYRA,RIVARD,2013-10-25,F,3036919363,17486 E WEAVER DR,80016-3189,JUDY FRAN,RIVARD,JUDY@RIVARD.NET
19441074,MEGAN ALANNA,STRAYER,2014-01-20,F,3037976534,1600 S LAREDO CT,80017-5116,ALDRICH LINSAY,STRAYER,WORK@RICHMCEACHRAN.COM
19442016,KEVIN JACK,LOWE,2013-11-23,M,3039041061,1312 S GAYLORD ST,80210-2339,VICTORIA KYLA,BENEFIEL,VICTORIA@THECAPITALV.COM
19439351,OSCAR WILLOUGHBY,ENGLAND,2008-11-08,M,7204200489,960 10TH ST,80302-7202,WANDAMAGGIE,ENGLAND,ENGLAND.WANDA53@ANEHTAH.COM
19442292,RHIANNA CASEY,MCDANIEL,2011-01-31,F,3036730308,940 S 46TH ST,80305-6044,CATHLEEN BLATHNAID,IRISH,CIARAOBRIEN@IRISHTIMES.COM
19442280,DUSTIN DEMPSEY,KERR,2010-10-17,M,3034226528,5122 E 116TH AVE,80233-5824,SADBH EILENE,KERR,MOHAMED.BENALI@ESPRIT.ORG
19439633,STEVEN BRANDON,HANCOCK,2012-04-23,M,3038416377,8155SUNDOWN LANE,80221,TONY,CAMPBELL,ANTHONY.DAMIAN.CAMPBELL@WARREN.EDU
19437810,LUKE THEO,SHEPHERD,2012-08-19,M,3034224939,778 W 45TH AVENUE,80233-1575,/////TRAC,SHEPHERD,TEAMAUTODESK@PMCORP.COM
19440795,ALEXANDER WALTER,TIMPE,2011-09-03,M,3033335477,312 PEERY PKWY,80403-1541,JACKSON BALDWIN,TIMPE,JACKSON.FRYE@CMN.EDU
19443090,ADILENE YESENIA,LOMELI,2013-09-21,F,3038280272,2509 FALCON DR,80503-7942,AIKO MIO,LOMELI,IMBECILES@HOTMAIL.COM
19441884,KEEGAN LAMBERT,CARROLL,2014-05-11,M,3036391360,442 W 114TH WAY,80234-3075,ROLAND CRISPIN,BROOKS,ABU7ZIAD@OUTLOOK.NET
19440834,COLLIN LESTER,GAMMON,2011-07-28,M,3039735320,457 WRIGHT ST APT 212,80228-1109,RAMIN ESMAIL,GAMMON,AMBI@AMBITIOUSGAMING.COM
19441713,ALEXIS ROSE,TYLER,2010-08-11,F,,414 S WHEELING WAY,80012-2451,MOLLY YOLANDA,TYLER,MONOPOLI82@LIBERO.ORG
19443045,MARYBELLE JUSTINA,QUISPE,2011-03-19,F,7205355039,2381 S JUNIPER CIR,80228-6446,TOMASA MAYA,QUISPE,A.GOMARA@FUNDACIONMONA.ORG
19439406,JOAQUIN IZIDRO,HERRERA,2007-09-12,M,3035262049,5292_EVERETT_ST,80123-7305,TUPAC,HERRERA,ERESRADIONET@GMAIL.COM
19438734,"WILLARD , III",COWPERTHWAITE,2012-11-11,M,3039140611,679 WEST QUARY AVE,80303-3770,NIKK!,HOLLAND,S_BROWN08287@YAHOO.COM
19442598,MICHAEL LAUTARO,SANDOVAL,2014-06-07,M,,431 UVALDA ST,80011-8519,FLORENCIO HERNANDO,SANDOVAL,AL.LITOV4ENKO@YANDEX.NET
19437585,CHRISTOPHER LUCAS LUCAS,SEGER,2009-08-20,M,3032965430,6958 E BRIARWOOD DR,80112-1158,MUBDE MNU,BERND SEGER,MRBTHEBAND@OUTLOOK.COM
19443420,GABRIEL TRINIDAD,GONZALES,2010-05-18,M,,7382 EAGLE ROCK DR,80125-7909,LUIS ROMAN,GONZALES,MEDIACION@CORPARTES.COM
19438602,KATHERINE GRAINNE,ODOHERTY,2012-02-18,UN,7203289941,91135 E HICKOCK DR,80134-7462,FNU,ODOHERTY,PAM.ODOHERTY236@GMAIL.COM
19438652,EMILY *LANE,MOLAMPHY,2012-01-04,F,3033210992,19823 E 48TH AVE,80249-6720,DONALD SHAWN,MOLAMP,DONMOLAMPHY@GMAIL.COM
19441128,JOSHUA JASPER,FIELDS,2010-03-27,M,3039791698,26068 E CALHOUN PL,80016-4434,TRIXIE MAY,SAMPSON,RUSH@SADDLETRAMPS.ORG
19438001,BRIAN WINDSOR,STREET,2012-10-12,M,3039407566,1700   MILWOOD   DR,80020-5848,MS. HILARY HANIN,STREET,MSHHS@GMAIL.COM
19439049,ANDREW SALEM,ZINK,2012-05-01,M,3036837443,3704   S_HUDSON,80237-1049,SETH BERND HARR0LD,ZINK,BETSYW@BHHSBAYSTATEHOMES.COM
19441941,ADRIANA NANCY,ROBINSON,2013-04-20,F,3034564146,591 HIGH DR,80104-2034,RANDY ARCHER,ROBINSON,DENIS.ROBINSON@MIE.COM
19440684,RAIN EDDA,LASCH,2010-07-11,F,,4382 S CEYLON WAY,80015-2852,DIANA MONIKA,LASCH,24@BANKASTANA.EDU
19443444,VANESSA CAROLINA,HERRERA,2009-10-14,F,3032162430,7809 E 124TH AVE,80602-5257,JUAN MANUEL SANTINO,HERRERA,SANT.HERRERA@PABLOHERRERA.COM
19443141,MONIQUE MARIA,GALLEGOS,2010-03-30,F,3037816048,5334 E 97TH PL,80229-3220,MARGARITA NOA,GALLEGOS,N.GALLEGOS@MARGARITAMARKET.ORG
19443789,KIRSTIN JESSICA,HUMPHREYS,2010-03-04,F,3035261124,10788 TOMAHAWK RD,80138-7809,SAPPHIRE KERRY,HUMPHREYS,SNAGLE@UMBC.EDU
19438500,DELANEY VERENA,WILSON-BENSLER,2013-02-21,F,3033203443,1772 SOUTH-KIO ST,80137-8813,DENISE ANTJE,BENSLER,DENNY4456@GMAIL.COM
19437808,MORGAN PEARL,JONES,2009-11-25,F,3037663871,3583 E 106TH AVE,80229-3470,[SURNAME],JONES,CQJONES@SENDCHRIS.ORG
19442829,VANESSA LAURA,SANDOVAL,2014-05-30,F,,441 BARNARD CT,80501-6104,ADRIANA AGUSTIN,GOMEZ,HOLLA@ADRIANAALICIA.COM
19441161,CHARLOTTE DEE,WILLIAMSON,2014-05-04,F,3036838855,1630 CENTENNIAL DR,80501-2818,BERYL AVA,WILLIAMSON,REBECCA.WILLIAMS@STV.COM
19439370,ADALINE LACEY,RHINER,2001-10-30,F,8593360,2882 LOMA PL,80301-1510,HUY QUANG,LEE-RHINER,TRADITION.MOTIV@GMAIL.COM
19441611,RACHEL MIRABELLE,FOLSOM,2013-05-25,F,3037747912,9753 CHAMBERS CT,80022-9284,MADHURI RIYA,FOLSOM,AMANDA.BROADHURST@PRESTOLEETRUST.ORG
19443072,JESUS OSVALDO,PEREZ-OROZCO,2012-11-22,M,3039343614,8037 SHERMAN WAY,80221-4577,LUCIANA INEZ,PEREZ-OROZCO,AJA@ICAFERROL.ORG
19439500,IMOGEN,WHETTEN,2012-05-23,F,3036741591,5231        SOUTH-EMPORIA        CT,80111-3688,CALEN DWIGHT,WHETTEN,CALEBW23@GMAIL.COM
19443555,AIESHA NATALIA,PACHECO,2013-09-15,F,3036706875,17890 E GIRARD DR UNIT 836,80013-7635,JOSE ENRIQUE TOMAS,ARCHULETA,
19443774,MAE VALENE,WILLIAMS,2009-11-11,F,3032792283,10320 W 101ST PL,80021-3707,SYBIL AGATHA,WILLIAMS,REBECCA.WILLIAMS@STV.ORG
19440312,SCOTT PHILIPP,MAYER,2010-07-27,M,3037571227,4566 S SALIDA ST,80015-1982,TIM JORN,MAYER,GERAL@LAYERTECH.COM
19439567,AUSTIN,GRIMM,2004-08-19,M,3036835688,6146 S POTOMAC WAY,80111-6633,SHAWN,GRIMM,INIDIGOMINDENT@GMAIL.COM
19443321,ALLISON ROMINA,MONTALVO,2013-01-29,F,3033883709,9811 E COLFAX AVE APT 301,80010-2162,GUADALUPE BAUTISTA,MONTALVO,SEXUALHEALTH@LGBT.COM
19441122,YVETTE TORI,BARRON JUAREZ,2011-07-05,F,3034778834,13634 W TULANE PL,80465-1157,MARCIA ANTHEA,AARON,OGARCIA@AP.ORG
19442205,BRANDON LEAL,DAHILIG,2013-06-24,M,3035830604,10007 FRANKLIN ST,80229-3953,JOLLIBEE AINJYL,DAHILIG,TRABAJOS@ZAPATERIAFASHION.NET
19438334,ABDUL,MBERWA,2011-09-27,M,3034706652,2249 WEST                     STREET,80214-1138,LEROY CHIKE,MBERWAACHEBE,
19441329,SARAH WILONA,BURNELL,2012-01-14,F,3039260811,5076 S GENOA ST,80015-3456,GLYNIS ROSEMARY,BURNELL,BIPOLARDISORDER@NEUROLOGYJOURNALS.ORG
19439973,SOLANA REGINA,MAEZ,2014-07-21,F,3039938693,8655 ARABIAN RUN,80116-8571,GILBERT JACOB,MAEZ,EE@GILBERTANDPAYNE.COM
19438032,SHANIA SUS,SMITH,2010-03-17,F,3039795758,4819 KENDALL ST,80010-2339,MARIETTA KERRY MNU,NIGHTENGALE,SONARTS64@GMAIL.COM
19439613,JENNIFER LAUREN,ANESHANSLEY,2009-03-04,F,3037168098,8672 E KETTLE CIR,80112-2707,TAMAR ROSA,TALBOT,THOMASHOLLAND123@GMAIL.COM
19440594,HEATHER MARLENE,STEHLE,2009-11-18,F,3036668980,17530 E KEYSTONE CIR N UNIT C,80017-2826,MELANIE JULIANE,STEHLE,ESCUELA@INNERMASTERY.EDU
19443468,SALVADOR DANIEL,GARCIA,2011-09-14,M,3034275650,3601 E 89TH AVE,80229-4014,ARIANA LUNA,GARCIA,ORIANA_MARINI@HOTMAIL.EDU
19440588,MACKENZIE SONJA,SPEER,2010-04-10,F,,4450 E PERRY PKWY,80121-2198,KURT OTTO,TUERK,SUPPORT@PAPER.ORG
19441266,ELI ZEPH,CHESS,2010-08-07,M,7208516292,16453 ROAN PL,80134-9326,KITTY FERN,CHESS,CONTACT@THEDUTCHTERMS.EDU
19442313,REUBEN RYLEY,DOOLEY,2010-03-30,M,,4031 S QUEBEC ST,80237-2126,CHRISTI Y,DOOLEY,CORPUSCHRISTI@SCHOOLLETTINGS.ORG
19440609,JEREMY JORG,KELLER,2013-10-23,M,3036946656,7624 S FRANKLIN WAY,80122-3114,CARL STEPHAN,KELLER,SBO_CAPPER@RAMBLER.ORG
19439091,PETER HOWARD,POTTS,2007-08-28,M,,8940 LINDEN  CIRCLE,80204-3909,PAUL EUGENE 'TEDDY',POTTS,TEDDYPOTTS@GMAIL.COM
